crash_date_time,person_type,street_no,street_direction,street_name,latitude,longitude,posted_speed_limit,driver_action,injury_classification,driver_vision,pedpedal_action,pedpedal_location,first_crash_type
2020-02-17T16:40:00.000,PEDESTRIAN,752,N,ASHLAND AVE,41.895898488,-87.667433599,30,,INCAPACITATING INJURY,,OTHER ACTION,SHOULDER,PEDESTRIAN
2020-02-17T16:40:00.000,PEDESTRIAN,752,N,ASHLAND AVE,41.895898488,-87.667433599,30,,INCAPACITATING INJURY,,OTHER ACTION,SHOULDER,PEDESTRIAN
2020-02-15T16:20:00.000,PEDESTRIAN,1427,N,WOOD ST,41.907990994,-87.672359175,30,OTHER,NONINCAPACITATING INJURY,NOT OBSCURED,OTHER ACTION,IN ROADWAY,PEDESTRIAN
2020-02-12T08:25:00.000,PEDESTRIAN,3100,W,DIVERSEY AVE,41.93215027,-87.705043064,30,NONE,INCAPACITATING INJURY,UNKNOWN,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2020-02-07T21:40:00.000,PEDESTRIAN,1856,N,WESTERN AVE,41.915650551,-87.687507545,30,NONE,NONINCAPACITATING INJURY,UNKNOWN,CROSSING - NO CONTROLS (AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2020-02-07T11:15:00.000,PEDESTRIAN,1855,W,NORTH AVE,41.910417885,-87.674785802,30,NONE,NONINCAPACITATING INJURY,UNKNOWN,CROSSING - NO CONTROLS (AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2020-02-02T13:30:00.000,BICYCLE,1352,N,MILWAUKEE AVE,41.906324725,-87.67135108,30,NONE,NONINCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,BIKEWAY,PEDALCYCLIST
2020-01-31T19:30:00.000,PEDESTRIAN,3057,W,LOGAN BLVD,41.928293921,-87.704734497,30,NONE,INCAPACITATING INJURY,UNKNOWN,CROSSING - CONTROLS PRESENT (NOT AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2020-01-22T18:40:00.000,PEDESTRIAN,1465,W,CHICAGO AVE,41.896001736,-87.664858788,30,NONE,INCAPACITATING INJURY,,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2020-01-21T12:14:00.000,PEDESTRIAN,1914,N,WESTERN AVE,41.916249071,-87.687524495,30,NONE,INCAPACITATING INJURY,OTHER,CROSSING - AGAINST SIGNAL,IN ROADWAY,PEDESTRIAN
2020-01-18T22:20:00.000,BICYCLE,2459,W,ARMITAGE AVE,41.917444659,-87.689791778,30,UNKNOWN,NO INDICATION OF INJURY,UNKNOWN,OTHER ACTION,IN ROADWAY,PEDALCYCLIST
2020-01-11T11:45:00.000,BICYCLE,400,N,OGDEN AVE,41.888940099,-87.660787607,30,OTHER,"REPORTED, NOT EVIDENT",NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-01-09T11:40:00.000,PEDESTRIAN,2200,W,NORTH AVE,41.910502517,-87.682409763,30,,NONINCAPACITATING INJURY,,CROSSING - CONTROLS PRESENT (NOT AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2020-01-08T17:33:00.000,PEDESTRIAN,1154,N,WOLCOTT AVE,41.903128146,-87.674964283,25,NONE,NONINCAPACITATING INJURY,OTHER,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2020-01-07T16:30:00.000,BICYCLE,1550,N,MILWAUKEE AVE,41.90959687,-87.676471511,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-01-03T22:45:00.000,PEDESTRIAN,1201,N,WOLCOTT AVE,41.903280529,-87.674677395,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
